Date,Model,Count
27-Dec-14,M74,41
27-Dec-14,M120,6
27-Dec-14,M103,57
27-Dec-14,M101,2
27-Dec-14,M33,6
27-Dec-14,M70,18
27-Dec-14,M27,124
27-Dec-14,M80,48
27-Dec-14,M111,17
27-Dec-14,M60,87
27-Dec-14,M49,46
27-Dec-14,M34,2
27-Dec-14,M61,62
27-Dec-14,M55,52
27-Dec-14,M59,8
27-Dec-14,M110,9
27-Dec-14,M119,13
27-Dec-14,M118,7
27-Dec-14,M102,17
26-Dec-14,M119,11
26-Dec-14,M54,3
26-Dec-14,M58,1
26-Dec-14,M114,1
26-Dec-14,M49,38
26-Dec-14,M102,13
26-Dec-14,M111,8
26-Dec-14,M29,2
26-Dec-14,M106,1
26-Dec-14,M124,5
26-Dec-14,M120,13
26-Dec-14,M33,3
26-Dec-14,M26,44
26-Dec-14,M35,73
26-Dec-14,M43,66
26-Dec-14,M52,64
26-Dec-14,M59,8
26-Dec-14,M103,49
26-Dec-14,M95,1
26-Dec-14,M118,12
26-Dec-14,M1,53
26-Dec-14,M60,58
26-Dec-14,M110,7
26-Dec-14,M27,87
26-Dec-14,M44,84
26-Dec-14,M101,2
26-Dec-14,M80,35
26-Dec-14,M55,32
26-Dec-14,M88,22
26-Dec-14,M61,44
26-Dec-14,M74,35
26-Dec-14,M97,25
26-Dec-14,M70,17
25-Dec-14,M106,4
25-Dec-14,M55,60
25-Dec-14,M70,36
25-Dec-14,M61,77
25-Dec-14,M97,34
25-Dec-14,M111,11
25-Dec-14,M30,1
25-Dec-14,M27,122
25-Dec-14,M59,14
25-Dec-14,M35,125
25-Dec-14,M120,21
25-Dec-14,M43,57
25-Dec-14,M44,117
25-Dec-14,M119,17
25-Dec-14,M110,10
25-Dec-14,M34,2
25-Dec-14,M118,12
25-Dec-14,M54,7
25-Dec-14,M74,41
25-Dec-14,M80,57
25-Dec-14,M29,3
25-Dec-14,M1,58
25-Dec-14,M26,36
25-Dec-14,M88,33
25-Dec-14,M114,1
25-Dec-14,M52,79
25-Dec-14,M124,4
25-Dec-14,M103,81
25-Dec-14,M33,1
25-Dec-14,M49,63
25-Dec-14,M102,24
25-Dec-14,M60,100
25-Dec-14,M25,15
25-Dec-14,M101,2
24-Dec-14,M102,23
24-Dec-14,M27,133
24-Dec-14,M120,11
24-Dec-14,M114,2
24-Dec-14,M111,7
24-Dec-14,M69,1
24-Dec-14,M80,51
24-Dec-14,M106,3
24-Dec-14,M119,19
24-Dec-14,M26,43
24-Dec-14,M35,93
24-Dec-14,M118,17
24-Dec-14,M52,76
24-Dec-14,M29,2
24-Dec-14,M1,82
24-Dec-14,M70,33
24-Dec-14,M88,31
24-Dec-14,M43,69
24-Dec-14,M59,17
24-Dec-14,M124,9
24-Dec-14,M55,62
24-Dec-14,M49,46
24-Dec-14,M54,12
24-Dec-14,M60,84
24-Dec-14,M51,3
24-Dec-14,M101,2
24-Dec-14,M97,34
24-Dec-14,M110,9
24-Dec-14,M44,129
24-Dec-14,M68,1
24-Dec-14,M74,43
24-Dec-14,M61,85
24-Dec-14,M34,7
24-Dec-14,M33,2
24-Dec-14,M58,2
24-Dec-14,M103,77
23-Dec-14,M34,1
23-Dec-14,M70,25
23-Dec-14,M26,47
23-Dec-14,M97,34
23-Dec-14,M119,5
23-Dec-14,M111,15
23-Dec-14,M43,53
23-Dec-14,M118,5
23-Dec-14,M60,70
23-Dec-14,M110,5
23-Dec-14,M102,14
23-Dec-14,M54,12
23-Dec-14,M1,92
23-Dec-14,M61,57
23-Dec-14,M124,8
23-Dec-14,M58,1
23-Dec-14,M44,106
23-Dec-14,M49,55
23-Dec-14,M106,6
23-Dec-14,M88,32
23-Dec-14,M33,3
23-Dec-14,M120,17
23-Dec-14,M80,47
23-Dec-14,M55,45
23-Dec-14,M101,3
23-Dec-14,M52,64
23-Dec-14,M103,78
23-Dec-14,M51,1
23-Dec-14,M89,1
23-Dec-14,M74,38
23-Dec-14,M35,110
23-Dec-14,M59,15
23-Dec-14,M27,100
23-Dec-14,M29,1
22-Dec-14,M59,8
22-Dec-14,M61,66
22-Dec-14,M97,33
22-Dec-14,M74,58
22-Dec-14,M51,1
22-Dec-14,M55,67
22-Dec-14,M35,125
22-Dec-14,M124,6
22-Dec-14,M111,12
22-Dec-14,M29,3
22-Dec-14,M70,28
22-Dec-14,M110,13
22-Dec-14,M58,2
22-Dec-14,M101,1
22-Dec-14,M1,68
22-Dec-14,M120,17
22-Dec-14,M103,91
22-Dec-14,M27,56
22-Dec-14,M119,13
22-Dec-14,M106,8
22-Dec-14,M80,60
22-Dec-14,M44,118
22-Dec-14,M26,61
22-Dec-14,M52,64
22-Dec-14,M43,61
22-Dec-14,M54,5
22-Dec-14,M49,45
22-Dec-14,M88,29
22-Dec-14,M118,18
22-Dec-14,M114,3
22-Dec-14,M33,2
22-Dec-14,M102,25
22-Dec-14,M60,99
21-Dec-14,M59,13
21-Dec-14,M88,28
21-Dec-14,M103,79
21-Dec-14,M97,41
21-Dec-14,M34,2
21-Dec-14,M26,66
21-Dec-14,M120,19
21-Dec-14,M55,58
21-Dec-14,M111,13
21-Dec-14,M118,13
21-Dec-14,M44,127
21-Dec-14,M74,53
21-Dec-14,M110,10
21-Dec-14,M119,18
21-Dec-14,M33,1
21-Dec-14,M106,4
21-Dec-14,M51,3
21-Dec-14,M70,30
21-Dec-14,M60,77
21-Dec-14,M27,3
21-Dec-14,M114,1
21-Dec-14,M1,66
21-Dec-14,M101,1
21-Dec-14,M52,63
21-Dec-14,M58,1
21-Dec-14,M29,2
21-Dec-14,M35,129
21-Dec-14,M43,72
21-Dec-14,M102,16
21-Dec-14,M124,10
21-Dec-14,M54,6
21-Dec-14,M49,59
21-Dec-14,M61,76
21-Dec-14,M80,60
20-Dec-14,M88,27
20-Dec-14,M74,73
20-Dec-14,M70,30
20-Dec-14,M55,47
20-Dec-14,M97,23
20-Dec-14,M35,127
20-Dec-14,M27,3
20-Dec-14,M59,13
20-Dec-14,M34,1
20-Dec-14,M26,69
20-Dec-14,M61,67
20-Dec-14,M43,71
20-Dec-14,M110,8
20-Dec-14,M102,23
20-Dec-14,M111,13
20-Dec-14,M80,50
20-Dec-14,M60,77
20-Dec-14,M29,6
20-Dec-14,M58,2
20-Dec-14,M120,16
20-Dec-14,M52,83
20-Dec-14,M44,128
20-Dec-14,M54,7
20-Dec-14,M106,6
20-Dec-14,M49,67
20-Dec-14,M124,8
20-Dec-14,M118,12
20-Dec-14,M33,2
20-Dec-14,M119,8
20-Dec-14,M1,76
20-Dec-14,M114,1
20-Dec-14,M103,57
19-Dec-14,M1,54
19-Dec-14,M49,36
19-Dec-14,M29,3
19-Dec-14,M33,1
19-Dec-14,M114,2
19-Dec-14,M88,16
19-Dec-14,M51,2
19-Dec-14,M54,11
19-Dec-14,M52,77
19-Dec-14,M70,21
19-Dec-14,M103,65
19-Dec-14,M44,120
19-Dec-14,M118,7
19-Dec-14,M80,45
19-Dec-14,M35,140
19-Dec-14,M101,5
19-Dec-14,M60,62
19-Dec-14,M97,30
19-Dec-14,M59,8
19-Dec-14,M124,6
19-Dec-14,M34,3
19-Dec-14,M74,41
19-Dec-14,M43,73
19-Dec-14,M119,8
19-Dec-14,M55,37
19-Dec-14,M110,9
19-Dec-14,M58,1
19-Dec-14,M26,42
19-Dec-14,M61,47
19-Dec-14,M111,11
19-Dec-14,M102,14
19-Dec-14,M120,12
19-Dec-14,M106,3
18-Dec-14,M102,16
18-Dec-14,M33,2
18-Dec-14,M118,11
18-Dec-14,M27,1
18-Dec-14,M120,17
18-Dec-14,M111,15
18-Dec-14,M110,9
18-Dec-14,M80,49
18-Dec-14,M114,1
18-Dec-14,M26,77
18-Dec-14,M119,11
18-Dec-14,M49,49
18-Dec-14,M44,127
18-Dec-14,M43,86
18-Dec-14,M60,109
18-Dec-14,M52,103
18-Dec-14,M88,40
18-Dec-14,M61,71
18-Dec-14,M35,173
18-Dec-14,M54,11
18-Dec-14,M5,1
18-Dec-14,M101,3
18-Dec-14,M106,4
18-Dec-14,M124,10
18-Dec-14,M59,15
18-Dec-14,M94,1
18-Dec-14,M55,17
18-Dec-14,M34,2
18-Dec-14,M97,39
18-Dec-14,M1,69
18-Dec-14,M74,59
18-Dec-14,M103,100
18-Dec-14,M70,42
17-Dec-14,M61,54
17-Dec-14,M97,35
17-Dec-14,M111,19
17-Dec-14,M119,10
17-Dec-14,M70,21
17-Dec-14,M102,13
17-Dec-14,M43,72
17-Dec-14,M120,18
17-Dec-14,M60,141
17-Dec-14,M107,1
17-Dec-14,M106,4
17-Dec-14,M110,8
17-Dec-14,M118,1
17-Dec-14,M29,2
17-Dec-14,M33,2
17-Dec-14,M58,1
17-Dec-14,M26,68
17-Dec-14,M44,159
17-Dec-14,M35,159
17-Dec-14,M54,15
17-Dec-14,M74,64
17-Dec-14,M52,69
17-Dec-14,M1,86
17-Dec-14,M114,3
17-Dec-14,M124,8
17-Dec-14,M101,5
17-Dec-14,M59,12
17-Dec-14,M88,33
17-Dec-14,M49,51
17-Dec-14,M55,2
17-Dec-14,M80,58
17-Dec-14,M103,77
16-Dec-14,M119,8
16-Dec-14,M26,69
16-Dec-14,M43,71
16-Dec-14,M54,12
16-Dec-14,M80,57
16-Dec-14,M1,74
16-Dec-14,M124,10
16-Dec-14,M52,75
16-Dec-14,M29,11
16-Dec-14,M33,1
16-Dec-14,M120,21
16-Dec-14,M49,37
16-Dec-14,M60,104
16-Dec-14,M35,132
16-Dec-14,M70,32
16-Dec-14,M102,17
16-Dec-14,M106,7
16-Dec-14,M114,3
16-Dec-14,M74,47
16-Dec-14,M88,28
16-Dec-14,M111,11
16-Dec-14,M51,1
16-Dec-14,M103,86
16-Dec-14,M101,1
16-Dec-14,M97,36
16-Dec-14,M59,9
16-Dec-14,M34,6
16-Dec-14,M61,73
16-Dec-14,M122,1
16-Dec-14,M110,10
16-Dec-14,M55,1
16-Dec-14,M44,184
16-Dec-14,M95,1
15-Dec-14,M119,9
15-Dec-14,M34,2
15-Dec-14,M61,83
15-Dec-14,M110,14
15-Dec-14,M33,2
15-Dec-14,M80,62
15-Dec-14,M35,191
15-Dec-14,M101,2
15-Dec-14,M120,23
15-Dec-14,M102,23
15-Dec-14,M118,2
15-Dec-14,M60,98
15-Dec-14,M88,36
15-Dec-14,M52,91
15-Dec-14,M29,4
15-Dec-14,M49,37
15-Dec-14,M43,100
15-Dec-14,M106,5
15-Dec-14,M97,42
15-Dec-14,M124,6
15-Dec-14,M54,10
15-Dec-14,M103,78
15-Dec-14,M111,31
15-Dec-14,M26,76
15-Dec-14,M74,74
15-Dec-14,M44,178
15-Dec-14,M1,83
15-Dec-14,M70,31
15-Dec-14,M55,3
15-Dec-14,M59,16
14-Dec-14,M102,20
14-Dec-14,M110,2
14-Dec-14,M97,25
14-Dec-14,M111,16
14-Dec-14,M60,104
14-Dec-14,M124,10
14-Dec-14,M35,174
14-Dec-14,M120,23
14-Dec-14,M58,1
14-Dec-14,M49,30
14-Dec-14,M29,8
14-Dec-14,M119,15
14-Dec-14,M54,8
14-Dec-14,M43,87
14-Dec-14,M52,99
14-Dec-14,M114,1
14-Dec-14,M80,37
14-Dec-14,M106,3
14-Dec-14,M101,3
14-Dec-14,M44,190
14-Dec-14,M1,82
14-Dec-14,M70,31
14-Dec-14,M103,83
14-Dec-14,M26,73
14-Dec-14,M34,5
14-Dec-14,M59,9
14-Dec-14,M88,21
14-Dec-14,M33,3
14-Dec-14,M61,103
14-Dec-14,M74,65
13-Dec-14,M34,4
13-Dec-14,M103,70
13-Dec-14,M110,14
13-Dec-14,M44,181
13-Dec-14,M61,84
13-Dec-14,M88,29
13-Dec-14,M74,54
13-Dec-14,M97,40
13-Dec-14,M59,11
13-Dec-14,M101,4
13-Dec-14,M26,68
13-Dec-14,M52,102
13-Dec-14,M70,33
13-Dec-14,M29,5
13-Dec-14,M60,96
13-Dec-14,M58,1
13-Dec-14,M33,3
13-Dec-14,M119,18
13-Dec-14,M124,4
13-Dec-14,M120,25
13-Dec-14,M43,81
13-Dec-14,M1,80
13-Dec-14,M54,11
13-Dec-14,M102,22
13-Dec-14,M111,14
13-Dec-14,M106,4
13-Dec-14,M35,171
13-Dec-14,M80,49
13-Dec-14,M49,38
13-Dec-14,M114,2
12-Dec-14,M49,42
12-Dec-14,M102,23
12-Dec-14,M118,2
12-Dec-14,M43,82
12-Dec-14,M26,91
12-Dec-14,M1,53
12-Dec-14,M88,39
12-Dec-14,M35,152
12-Dec-14,M33,2
12-Dec-14,M103,49
12-Dec-14,M120,15
12-Dec-14,M29,4
12-Dec-14,M119,13
12-Dec-14,M60,99
12-Dec-14,M80,65
12-Dec-14,M30,1
12-Dec-14,M111,17
12-Dec-14,M101,3
12-Dec-14,M106,3
12-Dec-14,M54,11
12-Dec-14,M44,176
12-Dec-14,M114,3
12-Dec-14,M124,12
12-Dec-14,M59,16
12-Dec-14,M34,2
12-Dec-14,M110,7
12-Dec-14,M51,1
12-Dec-14,M97,38
12-Dec-14,M74,56
12-Dec-14,M52,117
12-Dec-14,M70,20
12-Dec-14,M61,75
11-Dec-14,M1,56
11-Dec-14,M49,36
11-Dec-14,M54,10
11-Dec-14,M59,23
11-Dec-14,M110,12
11-Dec-14,M74,66
11-Dec-14,M35,148
11-Dec-14,M52,111
11-Dec-14,M48,1
11-Dec-14,M114,4
11-Dec-14,M29,3
11-Dec-14,M34,5
11-Dec-14,M124,10
11-Dec-14,M43,98
11-Dec-14,M103,84
11-Dec-14,M44,178
11-Dec-14,M88,37
11-Dec-14,M101,3
11-Dec-14,M61,84
11-Dec-14,M106,2
11-Dec-14,M120,12
11-Dec-14,M60,92
11-Dec-14,M111,12
11-Dec-14,M70,39
11-Dec-14,M119,16
11-Dec-14,M80,50
11-Dec-14,M97,31
11-Dec-14,M26,97
11-Dec-14,M102,24
10-Dec-14,M124,9
10-Dec-14,M114,2
10-Dec-14,M59,15
10-Dec-14,M88,36
10-Dec-14,M29,4
10-Dec-14,M35,153
10-Dec-14,M52,111
10-Dec-14,M26,54
10-Dec-14,M1,27
10-Dec-14,M54,9
10-Dec-14,M43,73
10-Dec-14,M25,15
10-Dec-14,M81,1
10-Dec-14,M44,176
10-Dec-14,M33,4
10-Dec-14,M22,12
10-Dec-14,M119,13
10-Dec-14,M101,2
10-Dec-14,M97,32
10-Dec-14,M106,7
10-Dec-14,M61,82
10-Dec-14,M80,42
10-Dec-14,M111,18
10-Dec-14,M60,86
10-Dec-14,M55,2
10-Dec-14,M102,17
10-Dec-14,M34,2
10-Dec-14,M110,7
10-Dec-14,M118,1
10-Dec-14,M120,1
10-Dec-14,M103,67
10-Dec-14,M49,46
10-Dec-14,M70,32
10-Dec-14,M74,66
09-Dec-14,M97,39
09-Dec-14,M59,15
09-Dec-14,M35,135
09-Dec-14,M120,3
09-Dec-14,M88,27
09-Dec-14,M74,66
09-Dec-14,M61,81
09-Dec-14,M44,167
09-Dec-14,M70,27
09-Dec-14,M52,98
09-Dec-14,M34,1
09-Dec-14,M110,9
09-Dec-14,M111,16
09-Dec-14,M49,30
09-Dec-14,M119,13
09-Dec-14,M106,5
09-Dec-14,M102,26
09-Dec-14,M26,65
09-Dec-14,M80,41
09-Dec-14,M103,65
09-Dec-14,M124,7
09-Dec-14,M29,3
09-Dec-14,M43,77
09-Dec-14,M58,1
09-Dec-14,M114,4
09-Dec-14,M101,2
09-Dec-14,M33,3
09-Dec-14,M1,42
09-Dec-14,M60,73
09-Dec-14,M54,13
08-Dec-14,M1,28
08-Dec-14,M33,4
08-Dec-14,M35,117
08-Dec-14,M88,31
08-Dec-14,M60,72
08-Dec-14,M26,65
08-Dec-14,M54,10
08-Dec-14,M106,3
08-Dec-14,M111,27
08-Dec-14,M103,69
08-Dec-14,M59,13
08-Dec-14,M43,91
08-Dec-14,M49,36
08-Dec-14,M101,3
08-Dec-14,M52,133
08-Dec-14,M34,2
08-Dec-14,M80,47
08-Dec-14,M119,15
08-Dec-14,M124,12
08-Dec-14,M55,1
08-Dec-14,M110,11
08-Dec-14,M70,48
08-Dec-14,M74,53
08-Dec-14,M102,19
08-Dec-14,M29,5
08-Dec-14,M44,210
08-Dec-14,M97,32
08-Dec-14,M61,69
07-Dec-14,M102,18
07-Dec-14,M106,5
07-Dec-14,M97,30
07-Dec-14,M55,1
07-Dec-14,M61,91
07-Dec-14,M35,127
07-Dec-14,M121,2
07-Dec-14,M34,2
07-Dec-14,M26,77
07-Dec-14,M29,7
07-Dec-14,M111,14
07-Dec-14,M80,42
07-Dec-14,M70,35
07-Dec-14,M124,12
07-Dec-14,M110,12
07-Dec-14,M33,1
07-Dec-14,M118,1
07-Dec-14,M60,65
07-Dec-14,M88,42
07-Dec-14,M1,34
07-Dec-14,M52,121
07-Dec-14,M59,18
07-Dec-14,M49,41
07-Dec-14,M101,3
07-Dec-14,M114,3
07-Dec-14,M44,194
07-Dec-14,M54,11
07-Dec-14,M119,9
07-Dec-14,M103,84
07-Dec-14,M43,54
07-Dec-14,M74,58
06-Dec-14,M111,7
06-Dec-14,M119,14
06-Dec-14,M102,23
06-Dec-14,M43,47
06-Dec-14,M106,5
06-Dec-14,M44,179
06-Dec-14,M29,6
06-Dec-14,M49,33
06-Dec-14,M60,70
06-Dec-14,M124,19
06-Dec-14,M103,65
06-Dec-14,M26,60
06-Dec-14,M54,11
06-Dec-14,M70,28
06-Dec-14,M88,32
06-Dec-14,M35,126
06-Dec-14,M74,41
06-Dec-14,M1,36
06-Dec-14,M101,2
06-Dec-14,M114,1
06-Dec-14,M80,43
06-Dec-14,M59,9
06-Dec-14,M61,79
06-Dec-14,M56,1
06-Dec-14,M97,35
06-Dec-14,M68,1
06-Dec-14,M52,126
06-Dec-14,M34,2
06-Dec-14,M51,1
06-Dec-14,M110,5
05-Dec-14,M80,51
05-Dec-14,M110,4
05-Dec-14,M34,6
05-Dec-14,M38,1
05-Dec-14,M43,39
05-Dec-14,M119,8
05-Dec-14,M111,11
05-Dec-14,M103,68
05-Dec-14,M102,18
05-Dec-14,M70,22
05-Dec-14,M97,39
05-Dec-14,M59,11
05-Dec-14,M61,76
05-Dec-14,M35,127
05-Dec-14,M60,73
05-Dec-14,M26,62
05-Dec-14,M52,107
05-Dec-14,M1,24
05-Dec-14,M33,5
05-Dec-14,M101,1
05-Dec-14,M49,38
05-Dec-14,M124,11
05-Dec-14,M44,176
05-Dec-14,M29,6
05-Dec-14,M54,8
05-Dec-14,M106,5
05-Dec-14,M88,33
05-Dec-14,M114,2
05-Dec-14,M74,53
04-Dec-14,M44,214
04-Dec-14,M70,31
04-Dec-14,M88,25
04-Dec-14,M52,141
04-Dec-14,M103,91
04-Dec-14,M1,34
04-Dec-14,M101,1
04-Dec-14,M111,23
04-Dec-14,M29,4
04-Dec-14,M27,1
04-Dec-14,M74,67
04-Dec-14,M34,2
04-Dec-14,M26,75
04-Dec-14,M43,13
04-Dec-14,M94,1
04-Dec-14,M61,85
04-Dec-14,M75,1
04-Dec-14,M60,81
04-Dec-14,M110,10
04-Dec-14,M119,11
04-Dec-14,M69,1
04-Dec-14,M49,46
04-Dec-14,M58,2
04-Dec-14,M106,2
04-Dec-14,M35,144
04-Dec-14,M102,32
04-Dec-14,M80,44
04-Dec-14,M54,10
04-Dec-14,M59,13
04-Dec-14,M124,15
04-Dec-14,M97,35
03-Dec-14,M114,2
03-Dec-14,M35,136
03-Dec-14,M120,1
03-Dec-14,M119,7
03-Dec-14,M26,54
03-Dec-14,M102,26
03-Dec-14,M69,2
03-Dec-14,M106,1
03-Dec-14,M111,12
03-Dec-14,M76,1
03-Dec-14,M44,196
03-Dec-14,M54,8
03-Dec-14,M101,2
03-Dec-14,M49,39
03-Dec-14,M43,16
03-Dec-14,M61,76
03-Dec-14,M29,4
03-Dec-14,M97,22
03-Dec-14,M95,1
03-Dec-14,M1,34
03-Dec-14,M58,1
03-Dec-14,M80,29
03-Dec-14,M124,12
03-Dec-14,M74,68
03-Dec-14,M33,1
03-Dec-14,M52,132
03-Dec-14,M59,7
03-Dec-14,M70,21
03-Dec-14,M34,1
03-Dec-14,M88,30
03-Dec-14,M110,11
03-Dec-14,M103,77
03-Dec-14,M60,65
02-Dec-14,M124,2
02-Dec-14,M52,129
02-Dec-14,M58,1
02-Dec-14,M43,14
02-Dec-14,M29,3
02-Dec-14,M54,9
02-Dec-14,M35,134
02-Dec-14,M101,3
02-Dec-14,M59,9
02-Dec-14,M51,1
02-Dec-14,M26,71
02-Dec-14,M33,4
02-Dec-14,M61,81
02-Dec-14,M49,48
02-Dec-14,M119,10
02-Dec-14,M1,20
02-Dec-14,M44,173
02-Dec-14,M60,57
02-Dec-14,M114,1
02-Dec-14,M88,30
02-Dec-14,M103,61
02-Dec-14,M97,35
02-Dec-14,M102,17
02-Dec-14,M80,28
02-Dec-14,M70,14
02-Dec-14,M74,58
02-Dec-14,M93,1
02-Dec-14,M34,5
02-Dec-14,M106,2
02-Dec-14,M76,1
02-Dec-14,M110,7
02-Dec-14,M111,15
02-Dec-14,M27,1
01-Dec-14,M97,29
01-Dec-14,M111,15
01-Dec-14,M26,67
01-Dec-14,M58,2
01-Dec-14,M61,78
01-Dec-14,M70,25
01-Dec-14,M106,2
01-Dec-14,M88,36
01-Dec-14,M60,45
01-Dec-14,M59,11
01-Dec-14,M119,14
01-Dec-14,M102,18
01-Dec-14,M43,15
01-Dec-14,M110,4
01-Dec-14,M29,7
01-Dec-14,M74,60
01-Dec-14,M52,135
01-Dec-14,M54,8
01-Dec-14,M35,99
01-Dec-14,M124,12
01-Dec-14,M80,36
01-Dec-14,M33,2
01-Dec-14,M44,182
01-Dec-14,M103,63
01-Dec-14,M1,29
01-Dec-14,M49,26
01-Dec-14,M34,3
30-Nov-14,M80,30
30-Nov-14,M60,47
30-Nov-14,M119,7
30-Nov-14,M33,1
30-Nov-14,M43,13
30-Nov-14,M111,10
30-Nov-14,M29,6
30-Nov-14,M34,4
30-Nov-14,M26,74
30-Nov-14,M102,24
30-Nov-14,M59,10
30-Nov-14,M49,42
30-Nov-14,M106,4
30-Nov-14,M44,166
30-Nov-14,M35,114
30-Nov-14,M1,22
30-Nov-14,M114,1
30-Nov-14,M61,67
30-Nov-14,M58,1
30-Nov-14,M54,10
30-Nov-14,M124,13
30-Nov-14,M52,149
30-Nov-14,M97,25
30-Nov-14,M110,6
30-Nov-14,M103,77
30-Nov-14,M74,54
30-Nov-14,M70,21
30-Nov-14,M88,33
29-Nov-14,M44,143
29-Nov-14,M33,3
29-Nov-14,M120,1
29-Nov-14,M101,3
29-Nov-14,M54,6
29-Nov-14,M49,30
29-Nov-14,M114,1
29-Nov-14,M26,67
29-Nov-14,M52,152
29-Nov-14,M88,37
29-Nov-14,M29,3
29-Nov-14,M106,5
29-Nov-14,M43,17
29-Nov-14,M124,15
29-Nov-14,M103,66
29-Nov-14,M35,125
29-Nov-14,M74,52
29-Nov-14,M1,16
29-Nov-14,M59,5
29-Nov-14,M110,8
29-Nov-14,M119,7
29-Nov-14,M102,28
29-Nov-14,M34,3
29-Nov-14,M55,1
29-Nov-14,M80,41
29-Nov-14,M70,13
29-Nov-14,M61,56
29-Nov-14,M97,34
29-Nov-14,M60,40
29-Nov-14,M111,20
28-Nov-14,M43,16
28-Nov-14,M102,19
28-Nov-14,M124,16
28-Nov-14,M111,10
28-Nov-14,M119,7
28-Nov-14,M60,51
28-Nov-14,M106,4
28-Nov-14,M26,71
28-Nov-14,M54,7
28-Nov-14,M58,1
28-Nov-14,M74,54
28-Nov-14,M44,170
28-Nov-14,M29,5
28-Nov-14,M33,3
28-Nov-14,M110,6
28-Nov-14,M52,113
28-Nov-14,M1,27
28-Nov-14,M114,2
28-Nov-14,M49,34
28-Nov-14,M80,37
28-Nov-14,M101,5
28-Nov-14,M88,38
28-Nov-14,M59,6
28-Nov-14,M97,35
28-Nov-14,M61,46
28-Nov-14,M103,63
28-Nov-14,M70,11
28-Nov-14,M34,2
28-Nov-14,M35,109
27-Nov-14,M114,6
27-Nov-14,M60,46
27-Nov-14,M33,3
27-Nov-14,M44,189
27-Nov-14,M1,21
27-Nov-14,M54,12
27-Nov-14,M103,86
27-Nov-14,M49,43
27-Nov-14,M52,136
27-Nov-14,M43,22
27-Nov-14,M26,70
27-Nov-14,M80,40
27-Nov-14,M119,8
27-Nov-14,M106,3
27-Nov-14,M70,18
27-Nov-14,M29,8
27-Nov-14,M124,14
27-Nov-14,M101,4
27-Nov-14,M88,30
27-Nov-14,M59,6
27-Nov-14,M102,29
27-Nov-14,M74,54
27-Nov-14,M97,26
27-Nov-14,M34,4
27-Nov-14,M110,12
27-Nov-14,M61,75
27-Nov-14,M111,2
27-Nov-14,M35,116
26-Nov-14,M54,15
26-Nov-14,M88,34
26-Nov-14,M74,60
26-Nov-14,M1,28
26-Nov-14,M114,2
26-Nov-14,M44,165
26-Nov-14,M35,127
26-Nov-14,M49,32
26-Nov-14,M29,10
26-Nov-14,M70,16
26-Nov-14,M118,1
26-Nov-14,M119,3
26-Nov-14,M60,45
26-Nov-14,M52,142
26-Nov-14,M26,75
26-Nov-14,M124,21
26-Nov-14,M103,71
26-Nov-14,M101,2
26-Nov-14,M34,2
26-Nov-14,M110,12
26-Nov-14,M59,6
26-Nov-14,M61,75
26-Nov-14,M80,23
26-Nov-14,M97,36
26-Nov-14,M111,4
26-Nov-14,M43,24
26-Nov-14,M102,28
26-Nov-14,M106,4
26-Nov-14,M33,4
25-Nov-14,M59,3
25-Nov-14,M70,11
25-Nov-14,M61,58
25-Nov-14,M74,38
25-Nov-14,M88,18
25-Nov-14,M34,3
25-Nov-14,M44,194
25-Nov-14,M110,8
25-Nov-14,M118,1
25-Nov-14,M26,74
25-Nov-14,M101,3
25-Nov-14,M114,2
25-Nov-14,M35,93
25-Nov-14,M103,76
25-Nov-14,M97,25
25-Nov-14,M80,25
25-Nov-14,M119,7
25-Nov-14,M29,4
25-Nov-14,M49,39
25-Nov-14,M102,27
25-Nov-14,M124,9
25-Nov-14,M52,139
25-Nov-14,M54,13
25-Nov-14,M43,13
25-Nov-14,M1,40
25-Nov-14,M33,1
25-Nov-14,M60,50
25-Nov-14,M106,7
24-Nov-14,M52,159
24-Nov-14,M106,1
24-Nov-14,M35,98
24-Nov-14,M29,4
24-Nov-14,M120,1
24-Nov-14,M114,2
24-Nov-14,M60,41
24-Nov-14,M101,4
24-Nov-14,M54,9
24-Nov-14,M33,3
24-Nov-14,M88,28
24-Nov-14,M74,70
24-Nov-14,M59,8
24-Nov-14,M70,29
24-Nov-14,M124,18
24-Nov-14,M1,35
24-Nov-14,M49,50
24-Nov-14,M44,178
24-Nov-14,M43,35
24-Nov-14,M26,88
24-Nov-14,M61,74
24-Nov-14,M102,18
24-Nov-14,M34,3
24-Nov-14,M108,1
24-Nov-14,M97,30
24-Nov-14,M80,27
24-Nov-14,M110,7
24-Nov-14,M119,4
24-Nov-14,M103,81
23-Nov-14,M70,14
23-Nov-14,M106,7
23-Nov-14,M97,32
23-Nov-14,M61,62
23-Nov-14,M110,13
23-Nov-14,M43,16
23-Nov-14,M1,22
23-Nov-14,M114,3
23-Nov-14,M62,1
23-Nov-14,M59,7
23-Nov-14,M35,105
23-Nov-14,M34,4
23-Nov-14,M74,71
23-Nov-14,M80,31
23-Nov-14,M102,18
23-Nov-14,M103,72
23-Nov-14,M26,97
23-Nov-14,M119,4
23-Nov-14,M60,49
23-Nov-14,M124,15
23-Nov-14,M88,42
23-Nov-14,M29,5
23-Nov-14,M44,186
23-Nov-14,M49,52
23-Nov-14,M101,6
23-Nov-14,M52,166
23-Nov-14,M54,8
22-Nov-14,M124,16
22-Nov-14,M58,1
22-Nov-14,M1,29
22-Nov-14,M52,148
22-Nov-14,M54,8
